2011.03.22,21:30,80.932,80.972,80.9,80.914,983
2011.03.22,22:00,80.912,80.924,80.898,80.907,613
2011.03.22,22:30,80.908,80.925,80.876,80.885,799
2011.03.22,23:00,80.884,80.925,80.875,80.916,1079
2011.03.22,23:30,80.915,80.975,80.907,80.95,906
2011.03.23,0:00,80.952,80.972,80.936,80.963,492
2011.03.23,0:30,80.962,81.009,80.958,80.98,625
2011.03.23,1:00,80.979,80.985,80.957,80.98,433
2011.03.23,1:30,80.981,81.046,80.978,81.038,789
2011.03.23,2:00,81.039,81.049,80.999,81.002,589
2011.03.23,2:30,81,81.061,80.978,81.037,1161
2011.03.23,3:00,81.036,81.044,80.879,80.898,1713
2011.03.23,3:30,80.899,81.061,80.833,81.006,2151
2011.03.23,4:00,81.009,81.025,80.976,80.98,1050
2011.03.23,4:30,80.981,80.981,80.918,80.927,1047
2011.03.23,5:00,80.926,80.934,80.885,80.885,1096
2011.03.23,5:30,80.883,80.904,80.847,80.891,1136
2011.03.23,6:00,80.892,80.919,80.836,80.855,800
2011.03.23,6:30,80.854,80.88,80.832,80.873,619
2011.03.23,7:00,80.872,80.933,80.866,80.933,1261
2011.03.23,7:30,80.932,80.934,80.883,80.886,886
2011.03.23,8:00,80.887,80.9,80.841,80.844,969
2011.03.23,8:30,80.847,80.864,80.801,80.848,1672
2011.03.23,9:00,80.849,80.899,80.837,80.86,1805
2011.03.23,9:30,80.861,80.932,80.837,80.928,1220
2011.03.23,10:00,80.927,80.933,80.807,80.812,1344
2011.03.23,10:30,80.811,80.855,80.698,80.722,1869
2011.03.23,11:00,80.723,80.88,80.716,80.81,2086
2011.03.23,11:30,80.81,80.847,80.796,80.821,1298
2011.03.23,12:00,80.822,80.832,80.742,80.824,1486
2011.03.23,12:30,80.825,80.928,80.808,80.903,1817
2011.03.23,13:00,80.905,81.019,80.885,80.914,2193
2011.03.23,13:30,80.914,80.944,80.831,80.889,1319
2011.03.23,14:00,80.889,80.947,80.856,80.909,1328
2011.03.23,14:30,80.896,80.99,80.896,80.939,1459
2011.03.23,15:00,80.941,80.983,80.93,80.96,1472
2011.03.23,15:30,80.961,80.986,80.921,80.933,1698
2011.03.23,16:00,80.933,81.054,80.924,80.989,1635
2011.03.23,16:30,80.99,81.029,80.935,81.003,1788
2011.03.23,17:00,81.004,81.005,80.842,80.859,1934
2011.03.23,17:30,80.861,80.879,80.799,80.874,1791
2011.03.23,18:00,80.873,80.976,80.864,80.955,1131
2011.03.23,18:30,80.953,80.976,80.856,80.912,1514
2011.03.23,19:00,80.914,80.997,80.86,80.905,1876
2011.03.23,19:30,80.906,80.92,80.819,80.82,1549
2011.03.23,20:00,80.821,80.869,80.82,80.862,1467
2011.03.23,20:30,80.861,80.864,80.77,80.825,1479
2011.03.23,21:00,80.827,80.831,80.786,80.829,1002
2011.03.23,21:30,80.83,80.862,80.807,80.838,993
2011.03.23,22:00,80.839,80.858,80.778,80.808,778
2011.03.23,22:30,80.807,80.914,80.806,80.876,1255
2011.03.23,23:00,80.877,80.91,80.844,80.864,1047
2011.03.23,23:30,80.863,80.905,80.791,80.905,1296
2011.03.24,0:00,80.903,80.934,80.875,80.92,766
2011.03.24,0:30,80.924,80.989,80.901,80.939,1123
2011.03.24,1:00,80.938,80.941,80.906,80.927,636
2011.03.24,1:30,80.928,80.935,80.913,80.931,479
2011.03.24,2:00,80.932,80.933,80.877,80.883,574
2011.03.24,2:30,80.883,80.9,80.863,80.871,692
2011.03.24,3:00,80.871,80.891,80.851,80.869,889
2011.03.24,3:30,80.87,80.976,80.829,80.929,1577
2011.03.24,4:00,80.93,80.965,80.905,80.937,962
2011.03.24,4:30,80.937,80.956,80.906,80.954,918
2011.03.24,5:00,80.955,80.991,80.934,80.991,1275
2011.03.24,5:30,80.99,81.048,80.968,81.029,1305
2011.03.24,6:00,81.028,81.042,80.984,80.995,946
2011.03.24,6:30,80.995,81.007,80.947,80.978,912
2011.03.24,7:00,80.977,81.036,80.949,81.001,993
2011.03.24,7:30,81,81.014,80.967,81.01,710
2011.03.24,8:00,81.011,81.012,80.978,80.991,738
2011.03.24,8:30,80.995,81.01,80.983,81.001,804
2011.03.24,9:00,81,81.01,80.968,80.986,1022
2011.03.24,9:30,80.985,80.997,80.929,80.938,1136
2011.03.24,10:00,80.939,80.946,80.828,80.887,1935
2011.03.24,10:30,80.886,80.887,80.76,80.86,1752
2011.03.24,11:00,80.857,80.916,80.84,80.887,1395
2011.03.24,11:30,80.886,80.934,80.865,80.913,1682
2011.03.24,12:00,80.915,80.959,80.895,80.907,1564
2011.03.24,12:30,80.91,81.035,80.878,80.978,1928
2011.03.24,13:00,80.976,81.018,80.943,80.948,1578
2011.03.24,13:30,80.949,80.988,80.924,80.924,1088
2011.03.24,14:00,80.922,80.953,80.902,80.933,904
2011.03.24,14:30,80.931,80.952,80.922,80.937,1070
2011.03.24,15:00,80.939,80.959,80.91,80.952,1146
2011.03.24,15:30,80.952,80.976,80.853,80.88,1752
2011.03.24,16:00,80.877,80.952,80.874,80.947,1219
2011.03.24,16:30,80.951,80.976,80.89,80.902,1787
2011.03.24,17:00,80.901,80.932,80.886,80.902,1570
2011.03.24,17:30,80.903,80.905,80.849,80.86,1838
2011.03.24,18:00,80.861,80.894,80.816,80.84,1743
2011.03.24,18:30,80.838,80.877,80.808,80.824,1396
2011.03.24,19:00,80.825,80.906,80.818,80.898,1392
2011.03.24,19:30,80.895,80.933,80.827,80.917,1439
2011.03.24,20:00,80.918,80.949,80.902,80.932,1406
2011.03.24,20:30,80.928,80.956,80.876,80.877,1255
2011.03.24,21:00,80.878,80.925,80.875,80.918,954
2011.03.24,21:30,80.92,80.957,80.896,80.935,975
2011.03.24,22:00,80.934,80.986,80.933,80.959,992
2011.03.24,22:30,80.961,80.981,80.949,80.978,663
2011.03.24,23:00,80.979,80.993,80.958,80.975,652
2011.03.24,23:30,80.974,80.999,80.954,80.967,1053
2011.03.25,0:00,80.967,80.989,80.932,80.98,761
2011.03.25,0:30,80.983,81.018,80.98,80.995,546
2011.03.25,1:00,80.994,81.011,80.95,80.992,814
2011.03.25,1:30,80.993,81.015,80.986,80.986,623
2011.03.25,2:00,80.985,81.036,80.982,81.021,780
2011.03.25,2:30,81.02,81.035,80.969,81.016,893
2011.03.25,3:00,81.017,81.022,80.964,80.972,1212
2011.03.25,3:30,80.973,81.005,80.953,80.992,1182
2011.03.25,4:00,80.991,81.016,80.96,81,899
2011.03.25,4:30,81.001,81.009,80.956,80.983,1176
2011.03.25,5:00,80.984,81.017,80.972,80.995,901
2011.03.25,5:30,80.996,81.005,80.989,81.001,533
2011.03.25,6:00,81,81.004,80.99,80.999,451
2011.03.25,6:30,81,81.002,80.987,80.994,398
2011.03.25,7:00,80.993,80.998,80.975,80.978,590
2011.03.25,7:30,80.978,80.996,80.977,80.985,529
2011.03.25,8:00,80.985,80.988,80.968,80.975,755
2011.03.25,8:30,80.976,80.987,80.962,80.969,794
2011.03.25,9:00,80.972,80.994,80.968,80.97,773
2011.03.25,9:30,80.97,80.991,80.958,80.972,1099
2011.03.25,10:00,80.973,80.98,80.946,80.957,935
2011.03.25,10:30,80.957,81.006,80.948,80.98,1135
2011.03.25,11:00,80.983,81.017,80.979,81.014,1274
2011.03.25,11:30,81.012,81.239,81.01,81.209,2013
2011.03.25,12:00,81.209,81.241,81.175,81.196,1778
2011.03.25,12:30,81.198,81.319,81.17,81.286,1457
2011.03.25,13:00,81.285,81.37,81.227,81.285,1657
2011.03.25,13:30,81.279,81.29,81.231,81.266,1012
2011.03.25,14:00,81.269,81.274,81.227,81.253,1056
2011.03.25,14:30,81.254,81.255,81.179,81.208,1065
2011.03.25,15:00,81.21,81.21,80.871,81.017,2018
2011.03.25,15:30,81.016,81.137,80.999,81.079,1610
2011.03.25,16:00,81.08,81.186,81.078,81.101,1508
2011.03.25,16:30,81.102,81.174,81.093,81.153,1594
2011.03.25,17:00,81.151,81.236,81.148,81.166,1364
2011.03.25,17:30,81.161,81.206,81.103,81.103,1281
2011.03.25,18:00,81.096,81.184,81.095,81.174,1229
2011.03.25,18:30,81.178,81.178,81.107,81.115,1106
2011.03.25,19:00,81.113,81.415,81.106,81.402,1557
2011.03.25,19:30,81.401,81.474,81.337,81.467,1692
2011.03.25,20:00,81.468,81.484,81.384,81.412,1044
2011.03.25,20:30,81.414,81.415,81.343,81.38,1143
2011.03.25,21:00,81.379,81.446,81.336,81.416,1029
2011.03.25,21:30,81.417,81.42,81.341,81.397,831
2011.03.25,22:00,81.398,81.452,81.397,81.432,868
2011.03.25,22:30,81.433,81.472,81.375,81.472,956
2011.03.25,23:00,81.472,81.473,81.394,81.401,814
2011.03.25,23:30,81.4,81.415,81.306,81.319,1276
2011.03.26,0:00,81.318,81.33,81.318,81.33,8
2011.03.28,2:00,81.393,81.447,81.377,81.438,517
2011.03.28,2:30,81.437,81.474,81.43,81.444,870
2011.03.28,3:00,81.443,81.467,81.431,81.451,632
2011.03.28,3:30,81.45,81.597,81.45,81.573,843
2011.03.28,4:00,81.575,81.638,81.557,81.562,1079
2011.03.28,4:30,81.561,81.597,81.516,81.566,1545
